incident_id,device,window_start,window_end,text,fault_class
286,R10,2025-11-22 13:05:00,2025-11-22 13:05:12.133574,"%BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection %PARSER-4-BADCMD: Bad command detected in config file",BGP_FLAP
915,R6,2025-11-21 17:20:00,2025-11-21 17:24:59.133574,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle %LINK-5-UPDOWN: Interface Gi0/2 changed state to up,BGP_FLAP
359,R2,2025-11-22 00:00:00,2025-11-22 00:04:42.133574,%PLATFORM-3-CPUHIGH: CPU utilization above 95% %SYS-5-LOGGING: System logging restarted %SYS-4-RESCHED: High CPU caused delayed process scheduling %PLATFORM-3-CPUHIGH: CPU utilization above 95%,CPU_SPIKE
171,R10,2025-11-21 18:15:00,2025-11-21 18:18:54.133574,%OAM-3-LOST: Loss of signal on port Gi0/1 %SYS-5-RELOAD: Reload requested by admin %PLATFORM-3-CPUHIGH: CPU utilization above 95%,LINK_DOWN
126,R1,2025-11-22 11:20:00,2025-11-22 11:23:45.133574,%SYS-5-RELOAD: Reload requested by admin %PARSER-4-BADCMD: Bad command detected in config file %AAA-5-NO_ATTR: Missing AAA attributes in request,NORMAL
1464,R9,2025-11-22 09:00:00,2025-11-22 09:00:40.133574,%RADIUS-4-ERROR: RADIUS server timeout %SYS-5-RELOAD: Reload requested by admin,AUTH_FAILURE
680,R4,2025-11-22 04:45:00,2025-11-22 04:49:41.133574,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle %BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1,BGP_FLAP
1418,R9,2025-11-22 02:20:00,2025-11-22 02:23:55.133574,%AUTH-3-FAIL: Authentication failed for user admin %AAA-5-NO_ATTR: Missing AAA attributes in request %BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1 %LINK-5-UPDOWN: Interface Gi0/2 changed state to up %SSH-5-FAIL: Failed login attempt for user root,AUTH_FAILURE
196,R10,2025-11-21 22:05:00,2025-11-21 22:05:57.133574,%SYS-4-RESCHED: High CPU caused delayed process scheduling %PARSER-4-BADCMD: Bad command detected in config file,CPU_SPIKE
1329,R8,2025-11-22 12:25:00,2025-11-22 12:29:35.133574,%RADIUS-4-ERROR: RADIUS server timeout %SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1,AUTH_FAILURE
24,R1,2025-11-21 19:20:00,2025-11-21 19:24:54.133574,%SYS-4-CONFIG: Rollback initiated due to config inconsistency %SYS-5-LOGGING: System logging restarted,CONFIG_ERROR
270,R10,2025-11-22 08:45:00,2025-11-22 08:47:19.133574,%BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1 %BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1 %ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected %AUTH-3-FAIL: Authentication failed for user admin,BGP_FLAP
778,R5,2025-11-21 19:35:00,2025-11-21 19:39:28.133574,"%BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1 %BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection %SYS-5-LOGGING: System logging restarted %BGP-5-NBRUP: BGP adjacency established successfully",BGP_FLAP
111,R1,2025-11-22 09:10:00,2025-11-22 09:12:16.133574,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up %OAM-3-LOST: Loss of signal on port Gi0/1,NORMAL
490,R3,2025-11-21 21:30:00,2025-11-21 21:34:27.133574,%LINK-3-UPDOWN: Interface Gi0/1 is down %SYS-5-LOGGING: System logging restarted %SYS-4-RESCHED: High CPU caused delayed process scheduling,LINK_DOWN
1450,R9,2025-11-22 06:45:00,2025-11-22 06:49:27.133574,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up %OAM-3-LOST: Loss of signal on port Gi0/1 %SYS-4-CONFIG: Rollback initiated due to config inconsistency,NORMAL
944,R6,2025-11-21 21:40:00,2025-11-21 21:41:14.133574,%BGP-5-NBRUP: BGP adjacency established successfully %SYS-4-CONFIG: Rollback initiated due to config inconsistency,NORMAL
1485,R9,2025-11-22 13:10:00,2025-11-22 13:13:32.133574,%SYS-5-LOGGING: System logging restarted %AAA-5-NO_ATTR: Missing AAA attributes in request %PARSER-4-BADCMD: Bad command detected in config file %KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,NORMAL
1014,R6,2025-11-22 08:50:00,2025-11-22 08:53:43.133574,%SYS-3-CPUHOG: Task Scheduler detected CPU hog process %SYS-5-RELOAD: Reload requested by admin,CPU_SPIKE
17,R1,2025-11-21 17:55:00,2025-11-21 17:57:38.133574,"%BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection %KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation",BGP_FLAP
526,R3,2025-11-22 04:10:00,2025-11-22 04:13:54.133574,"%ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected %LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down",LINK_DOWN
885,R5,2025-11-22 13:50:00,2025-11-22 13:54:59.133574,%RADIUS-4-ERROR: RADIUS server timeout %CONFIG-3-ERROR: Failed to apply running-config changes %SYS-3-CPUHOG: Task Scheduler detected CPU hog process %RADIUS-4-ERROR: RADIUS server timeout %SYS-3-CPUHOG: Task Scheduler detected CPU hog process %SYS-4-CONFIG: Rollback initiated due to config inconsistency,AUTH_FAILURE
1259,R8,2025-11-22 00:50:00,2025-11-22 00:53:29.133574,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation %BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1,CPU_SPIKE
383,R2,2025-11-22 03:35:00,2025-11-22 03:37:23.133574,%CONFIG-3-ERROR: Failed to apply running-config changes %RADIUS-4-ERROR: RADIUS server timeout,CONFIG_ERROR
729,R4,2025-11-22 12:15:00,2025-11-22 12:19:19.133574,"%BGP-5-NBRUP: BGP adjacency established successfully %BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1 %LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down",NORMAL
1004,R6,2025-11-22 07:10:00,2025-11-22 07:12:50.133574,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation %CONFIG-3-ERROR: Failed to apply running-config changes,CPU_SPIKE
900,R6,2025-11-21 15:25:00,2025-11-21 15:27:47.133574,%CONFIG-3-ERROR: Failed to apply running-config changes %PARSER-4-BADCMD: Bad command detected in config file,CONFIG_ERROR
157,R10,2025-11-21 16:00:00,2025-11-21 16:04:11.133574,"%BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1 %SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1 %BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection",BGP_FLAP
797,R5,2025-11-21 22:20:00,2025-11-21 22:24:52.133574,"%BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection %AUTH-3-FAIL: Authentication failed for user admin %AAA-5-NO_ATTR: Missing AAA attributes in request %RADIUS-4-ERROR: RADIUS server timeout %SYS-5-LOGGING: System logging restarted",AUTH_FAILURE
672,R4,2025-11-22 03:25:00,2025-11-22 03:25:34.133574,"%CONFIG-3-ERROR: Failed to apply running-config changes %BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection",CONFIG_ERROR
992,R6,2025-11-22 05:35:00,2025-11-22 05:38:01.133574,%PARSER-4-BADCMD: Bad command detected in config file %BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1 %KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,CONFIG_ERROR
1177,R7,2025-11-22 10:45:00,2025-11-22 10:48:33.133574,"%BGP-5-NBRUP: BGP adjacency established successfully %BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection %PARSER-4-BADCMD: Bad command detected in config file %SYS-5-RELOAD: Reload requested by admin",NORMAL
133,R1,2025-11-22 12:20:00,2025-11-22 12:23:14.133574,%PLATFORM-3-CPUHIGH: CPU utilization above 95% %RADIUS-4-ERROR: RADIUS server timeout,CPU_SPIKE
567,R3,2025-11-22 11:00:00,2025-11-22 11:04:19.133574,%SYS-4-CONFIG: Rollback initiated due to config inconsistency %LINK-5-UPDOWN: Interface Gi0/2 changed state to up,CONFIG_ERROR
82,R1,2025-11-22 04:40:00,2025-11-22 04:40:22.133574,%SYS-4-RESCHED: High CPU caused delayed process scheduling %SYS-4-CONFIG: Rollback initiated due to config inconsistency,CPU_SPIKE
1309,R8,2025-11-22 09:25:00,2025-11-22 09:28:55.133574,"%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle %LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down",BGP_FLAP
949,R6,2025-11-21 22:15:00,2025-11-21 22:19:01.133574,%SYS-5-LOGGING: System logging restarted %AAA-5-NO_ATTR: Missing AAA attributes in request,NORMAL
1060,R7,2025-11-21 15:25:00,2025-11-21 15:29:16.133574,%SYS-4-CONFIG: Rollback initiated due to config inconsistency %PARSER-4-BADCMD: Bad command detected in config file,CONFIG_ERROR
580,R3,2025-11-22 12:50:00,2025-11-22 12:52:08.133574,%PLATFORM-3-CPUHIGH: CPU utilization above 95% %AUTH-3-FAIL: Authentication failed for user admin %SYS-5-RELOAD: Reload requested by admin,CPU_SPIKE
798,R5,2025-11-21 22:45:00,2025-11-21 22:48:18.133574,%SSH-5-FAIL: Failed login attempt for user root %SYS-5-LOGGING: System logging restarted %LINK-3-UPDOWN: Interface Gi0/1 is down,AUTH_FAILURE
128,R1,2025-11-22 11:30:00,2025-11-22 11:33:37.133574,%SYS-3-CPUHOG: Task Scheduler detected CPU hog process %OAM-3-LOST: Loss of signal on port Gi0/1 %LINK-5-UPDOWN: Interface Gi0/2 changed state to up %BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1,CPU_SPIKE
595,R4,2025-11-21 15:50:00,2025-11-21 15:53:05.133574,"%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1 %LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down",CONFIG_ERROR
346,R2,2025-11-21 21:55:00,2025-11-21 21:59:42.133574,%SYS-4-CONFIG: Rollback initiated due to config inconsistency %SYS-5-RELOAD: Reload requested by admin %SYS-4-RESCHED: High CPU caused delayed process scheduling %AUTH-3-FAIL: Authentication failed for user admin %PLATFORM-3-CPUHIGH: CPU utilization above 95%,CPU_SPIKE
1337,R8,2025-11-22 13:25:00,2025-11-22 13:27:30.133574,%LINK-3-UPDOWN: Interface Gi0/1 is down %SYS-5-LOGGING: System logging restarted,LINK_DOWN
572,R3,2025-11-22 11:45:00,2025-11-22 11:49:46.133574,"%BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection %SYS-5-RELOAD: Reload requested by admin %SSH-5-FAIL: Failed login attempt for user root",BGP_FLAP
1013,R6,2025-11-22 08:40:00,2025-11-22 08:44:10.133574,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle %ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected,BGP_FLAP
510,R3,2025-11-22 01:00:00,2025-11-22 01:01:03.133574,%SSH-5-FAIL: Failed login attempt for user root %SYS-3-CPUHOG: Task Scheduler detected CPU hog process,AUTH_FAILURE
138,R1,2025-11-22 13:10:00,2025-11-22 13:14:57.133574,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation %AAA-5-NO_ATTR: Missing AAA attributes in request %AUTH-3-FAIL: Authentication failed for user admin,AUTH_FAILURE
32,R1,2025-11-21 21:15:00,2025-11-21 21:19:47.133574,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation %SYS-4-CONFIG: Rollback initiated due to config inconsistency %SSH-5-FAIL: Failed login attempt for user root,CPU_SPIKE
783,R5,2025-11-21 20:15:00,2025-11-21 20:19:07.133574,%BGP-5-NBRUP: BGP adjacency established successfully %SYS-4-RESCHED: High CPU caused delayed process scheduling %AAA-5-NO_ATTR: Missing AAA attributes in request,NORMAL
45,R1,2025-11-21 23:50:00,2025-11-21 23:53:21.133574,%CONFIG-3-ERROR: Failed to apply running-config changes %OAM-3-LOST: Loss of signal on port Gi0/1 %KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation %PLATFORM-3-CPUHIGH: CPU utilization above 95% %SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1,CONFIG_ERROR
1372,R9,2025-11-21 18:05:00,2025-11-21 18:07:41.133574,%AUTH-3-FAIL: Authentication failed for user admin %OAM-3-LOST: Loss of signal on port Gi0/1,AUTH_FAILURE
1031,R6,2025-11-22 10:55:00,2025-11-22 10:59:20.133574,%RADIUS-4-ERROR: RADIUS server timeout %SSH-5-FAIL: Failed login attempt for user root %KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,AUTH_FAILURE
828,R5,2025-11-22 03:45:00,2025-11-22 03:47:12.133574,%SYS-4-CONFIG: Rollback initiated due to config inconsistency %CONFIG-3-ERROR: Failed to apply running-config changes %SYS-4-CONFIG: Rollback initiated due to config inconsistency,CONFIG_ERROR
1005,R6,2025-11-22 07:20:00,2025-11-22 07:21:26.133574,%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1 %BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,CONFIG_ERROR
1290,R8,2025-11-22 06:25:00,2025-11-22 06:29:00.133574,%BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1 %SYS-5-RELOAD: Reload requested by admin %LINK-5-UPDOWN: Interface Gi0/2 changed state to up %LINK-3-UPDOWN: Interface Gi0/1 is down,NORMAL
483,R3,2025-11-21 20:10:00,2025-11-21 20:14:44.133574,"%BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection %LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down",BGP_FLAP
717,R4,2025-11-22 10:45:00,2025-11-22 10:48:17.133574,"%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle %LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down",BGP_FLAP
365,R2,2025-11-22 01:00:00,2025-11-22 01:03:34.133574,%CONFIG-3-ERROR: Failed to apply running-config changes %OAM-3-LOST: Loss of signal on port Gi0/1,CONFIG_ERROR
585,R3,2025-11-22 14:10:00,2025-11-22 14:13:28.133574,%SYS-5-RELOAD: Reload requested by admin %SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1 %AUTH-3-FAIL: Authentication failed for user admin,NORMAL
1050,R6,2025-11-22 14:05:00,2025-11-22 14:06:45.133574,%CONFIG-3-ERROR: Failed to apply running-config changes %BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1,CONFIG_ERROR
710,R4,2025-11-22 09:35:00,2025-11-22 09:39:13.133574,%SSH-5-FAIL: Failed login attempt for user root %SYS-3-CPUHOG: Task Scheduler detected CPU hog process,AUTH_FAILURE
1257,R8,2025-11-22 00:35:00,2025-11-22 00:39:50.133574,%SYS-4-CONFIG: Rollback initiated due to config inconsistency %SSH-5-FAIL: Failed login attempt for user root,CONFIG_ERROR
1442,R9,2025-11-22 05:55:00,2025-11-22 05:57:34.133574,"%BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection %PLATFORM-3-CPUHIGH: CPU utilization above 95%",BGP_FLAP
413,R2,2025-11-22 08:20:00,2025-11-22 08:22:54.133574,%RADIUS-4-ERROR: RADIUS server timeout %BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1 %SYS-4-RESCHED: High CPU caused delayed process scheduling,AUTH_FAILURE
1316,R8,2025-11-22 10:45:00,2025-11-22 10:49:25.133574,%OAM-3-LOST: Loss of signal on port Gi0/1 %SYS-3-CPUHOG: Task Scheduler detected CPU hog process %AAA-5-NO_ATTR: Missing AAA attributes in request,LINK_DOWN
1431,R9,2025-11-22 04:25:00,2025-11-22 04:28:11.133574,%SYS-3-CPUHOG: Task Scheduler detected CPU hog process %AAA-5-NO_ATTR: Missing AAA attributes in request %BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,CPU_SPIKE
1095,R7,2025-11-21 20:55:00,2025-11-21 20:59:22.133574,%PARSER-4-BADCMD: Bad command detected in config file %PLATFORM-3-CPUHIGH: CPU utilization above 95%,CONFIG_ERROR
764,R5,2025-11-21 17:15:00,2025-11-21 17:19:12.133574,"%SYS-3-CPUHOG: Task Scheduler detected CPU hog process %LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down",CPU_SPIKE
767,R5,2025-11-21 18:05:00,2025-11-21 18:08:27.133574,%SSH-5-FAIL: Failed login attempt for user root %SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1 %AUTH-3-FAIL: Authentication failed for user admin,AUTH_FAILURE
402,R2,2025-11-22 06:30:00,2025-11-22 06:33:47.133574,%RADIUS-4-ERROR: RADIUS server timeout %BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1 %ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected %RADIUS-4-ERROR: RADIUS server timeout %PLATFORM-3-CPUHIGH: CPU utilization above 95% %ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected,AUTH_FAILURE
632,R4,2025-11-21 21:25:00,2025-11-21 21:29:11.133574,%BGP-5-NBRUP: BGP adjacency established successfully %SYS-5-LOGGING: System logging restarted,NORMAL
793,R5,2025-11-21 21:55:00,2025-11-21 21:57:22.133574,%ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected %OAM-3-LOST: Loss of signal on port Gi0/1,LINK_DOWN
178,R10,2025-11-21 19:35:00,2025-11-21 19:38:34.133574,%SSH-5-FAIL: Failed login attempt for user root %SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1 %BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1 %BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1 %AUTH-3-FAIL: Authentication failed for user admin,AUTH_FAILURE
999,R6,2025-11-22 06:45:00,2025-11-22 06:49:48.133574,%SYS-4-RESCHED: High CPU caused delayed process scheduling %LINK-5-UPDOWN: Interface Gi0/2 changed state to up,CPU_SPIKE
868,R5,2025-11-22 10:15:00,2025-11-22 10:19:04.133574,%SYS-5-RELOAD: Reload requested by admin %BGP-5-NBRUP: BGP adjacency established successfully %SYS-4-CONFIG: Rollback initiated due to config inconsistency,NORMAL
610,R4,2025-11-21 18:00:00,2025-11-21 18:04:05.133574,%OAM-3-LOST: Loss of signal on port Gi0/1 %PLATFORM-3-CPUHIGH: CPU utilization above 95% %SYS-4-CONFIG: Rollback initiated due to config inconsistency,LINK_DOWN
1292,R8,2025-11-22 06:35:00,2025-11-22 06:37:57.133574,%LINK-3-UPDOWN: Interface Gi0/1 is down %OAM-3-LOST: Loss of signal on port Gi0/1,LINK_DOWN
122,R1,2025-11-22 10:25:00,2025-11-22 10:28:05.133574,%RADIUS-4-ERROR: RADIUS server timeout %RADIUS-4-ERROR: RADIUS server timeout %ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected,AUTH_FAILURE
142,R1,2025-11-22 13:35:00,2025-11-22 13:39:46.133574,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation %CONFIG-3-ERROR: Failed to apply running-config changes %LINK-3-UPDOWN: Interface Gi0/1 is down,CPU_SPIKE
543,R3,2025-11-22 06:55:00,2025-11-22 06:57:32.133574,%SYS-5-LOGGING: System logging restarted %LINK-5-UPDOWN: Interface Gi0/2 changed state to up,NORMAL
1229,R8,2025-11-21 19:50:00,2025-11-21 19:54:03.133574,%OAM-3-LOST: Loss of signal on port Gi0/1 %SSH-5-FAIL: Failed login attempt for user root %SYS-5-RELOAD: Reload requested by admin %SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1,LINK_DOWN
174,R10,2025-11-21 18:30:00,2025-11-21 18:32:58.133574,%PLATFORM-3-CPUHIGH: CPU utilization above 95% %OAM-3-LOST: Loss of signal on port Gi0/1,CPU_SPIKE
512,R3,2025-11-22 01:25:00,2025-11-22 01:26:34.133574,%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1 %AAA-5-NO_ATTR: Missing AAA attributes in request,CONFIG_ERROR
920,R6,2025-11-21 17:50:00,2025-11-21 17:54:45.133574,%SYS-4-CONFIG: Rollback initiated due to config inconsistency %AUTH-3-FAIL: Authentication failed for user admin,CONFIG_ERROR
518,R3,2025-11-22 02:40:00,2025-11-22 02:42:38.133574,%SYS-5-RELOAD: Reload requested by admin %BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1,NORMAL
1391,R9,2025-11-21 21:40:00,2025-11-21 21:44:45.133574,%AAA-5-NO_ATTR: Missing AAA attributes in request %PLATFORM-3-CPUHIGH: CPU utilization above 95% %BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle %SYS-4-RESCHED: High CPU caused delayed process scheduling %BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,CPU_SPIKE
65,R1,2025-11-22 02:50:00,2025-11-22 02:54:36.133574,"%RADIUS-4-ERROR: RADIUS server timeout %SYS-4-CONFIG: Rollback initiated due to config inconsistency %LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down",AUTH_FAILURE
367,R2,2025-11-22 01:25:00,2025-11-22 01:29:18.133574,"%LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down %SYS-3-CPUHOG: Task Scheduler detected CPU hog process %PLATFORM-3-CPUHIGH: CPU utilization above 95% %PARSER-4-BADCMD: Bad command detected in config file",CPU_SPIKE
829,R5,2025-11-22 03:50:00,2025-11-22 03:54:25.133574,%SYS-5-LOGGING: System logging restarted %AAA-5-NO_ATTR: Missing AAA attributes in request,NORMAL
217,R10,2025-11-22 00:35:00,2025-11-22 00:39:25.133574,%AAA-5-NO_ATTR: Missing AAA attributes in request %BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1 %SYS-3-CPUHOG: Task Scheduler detected CPU hog process %AAA-5-NO_ATTR: Missing AAA attributes in request,AUTH_FAILURE
858,R5,2025-11-22 09:05:00,2025-11-22 09:07:16.133574,%SSH-5-FAIL: Failed login attempt for user root %OAM-3-LOST: Loss of signal on port Gi0/1,AUTH_FAILURE
1176,R7,2025-11-22 10:40:00,2025-11-22 10:41:38.133574,%SYS-5-RELOAD: Reload requested by admin %LINK-5-UPDOWN: Interface Gi0/2 changed state to up,NORMAL
850,R5,2025-11-22 07:35:00,2025-11-22 07:39:59.133574,%BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1 %OAM-3-LOST: Loss of signal on port Gi0/1,BGP_FLAP
768,R5,2025-11-21 18:10:00,2025-11-21 18:11:39.133574,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up %BGP-5-NBRUP: BGP adjacency established successfully,NORMAL
934,R6,2025-11-21 20:15:00,2025-11-21 20:18:42.133574,%SSH-5-FAIL: Failed login attempt for user root %KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation %SYS-4-CONFIG: Rollback initiated due to config inconsistency,AUTH_FAILURE
642,R4,2025-11-21 22:40:00,2025-11-21 22:41:01.133574,%SYS-4-RESCHED: High CPU caused delayed process scheduling %AUTH-3-FAIL: Authentication failed for user admin,CPU_SPIKE
41,R1,2025-11-21 23:00:00,2025-11-21 23:03:38.133574,%ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected %BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1 %BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1,BGP_FLAP
330,R2,2025-11-21 19:50:00,2025-11-21 19:52:41.133574,%SYS-5-LOGGING: System logging restarted %BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1,NORMAL
307,R2,2025-11-21 16:10:00,2025-11-21 16:14:47.133574,%SSH-5-FAIL: Failed login attempt for user root %OAM-3-LOST: Loss of signal on port Gi0/1,AUTH_FAILURE
253,R10,2025-11-22 06:00:00,2025-11-22 06:02:32.133574,%CONFIG-3-ERROR: Failed to apply running-config changes %CONFIG-3-ERROR: Failed to apply running-config changes %LINK-5-UPDOWN: Interface Gi0/2 changed state to up,CONFIG_ERROR
1063,R7,2025-11-21 15:50:00,2025-11-21 15:53:57.133574,%PLATFORM-3-CPUHIGH: CPU utilization above 95% %BGP-5-NBRUP: BGP adjacency established successfully,CPU_SPIKE
209,R10,2025-11-21 23:30:00,2025-11-21 23:33:55.133574,"%RADIUS-4-ERROR: RADIUS server timeout %BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection %LINK-5-UPDOWN: Interface Gi0/2 changed state to up",AUTH_FAILURE
317,R2,2025-11-21 17:40:00,2025-11-21 17:43:28.133574,%SSH-5-FAIL: Failed login attempt for user root %SYS-5-LOGGING: System logging restarted,AUTH_FAILURE
1437,R9,2025-11-22 05:20:00,2025-11-22 05:24:09.133574,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle %SYS-5-LOGGING: System logging restarted,BGP_FLAP
112,R1,2025-11-22 09:20:00,2025-11-22 09:22:30.133574,%CONFIG-3-ERROR: Failed to apply running-config changes %BGP-5-NBRUP: BGP adjacency established successfully,CONFIG_ERROR
311,R2,2025-11-21 16:35:00,2025-11-21 16:38:28.133574,%CONFIG-3-ERROR: Failed to apply running-config changes %AUTH-3-FAIL: Authentication failed for user admin %SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1 %SYS-5-LOGGING: System logging restarted,CONFIG_ERROR
1465,R9,2025-11-22 09:05:00,2025-11-22 09:09:04.133574,%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1 %BGP-5-NBRUP: BGP adjacency established successfully %CONFIG-3-ERROR: Failed to apply running-config changes,CONFIG_ERROR
1455,R9,2025-11-22 07:25:00,2025-11-22 07:26:56.133574,%PARSER-4-BADCMD: Bad command detected in config file %AAA-5-NO_ATTR: Missing AAA attributes in request %PLATFORM-3-CPUHIGH: CPU utilization above 95%,CONFIG_ERROR
150,R1,2025-11-22 15:00:00,2025-11-22 15:00:44.133574,%SYS-4-RESCHED: High CPU caused delayed process scheduling %SYS-5-LOGGING: System logging restarted,CPU_SPIKE
1436,R9,2025-11-22 05:10:00,2025-11-22 05:12:47.133574,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up %PLATFORM-3-CPUHIGH: CPU utilization above 95%,NORMAL
176,R10,2025-11-21 18:55:00,2025-11-21 18:55:35.133574,%AUTH-3-FAIL: Authentication failed for user admin %AAA-5-NO_ATTR: Missing AAA attributes in request,AUTH_FAILURE
989,R6,2025-11-22 05:05:00,2025-11-22 05:07:54.133574,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation %SSH-5-FAIL: Failed login attempt for user root,CPU_SPIKE
1133,R7,2025-11-22 02:45:00,2025-11-22 02:49:01.133574,%ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected %SSH-5-FAIL: Failed login attempt for user root %AUTH-3-FAIL: Authentication failed for user admin %BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle %KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,AUTH_FAILURE
545,R3,2025-11-22 07:05:00,2025-11-22 07:07:22.133574,%CONFIG-3-ERROR: Failed to apply running-config changes %LINK-3-UPDOWN: Interface Gi0/1 is down,CONFIG_ERROR
53,R1,2025-11-22 00:50:00,2025-11-22 00:53:37.133574,%PARSER-4-BADCMD: Bad command detected in config file %RADIUS-4-ERROR: RADIUS server timeout,CONFIG_ERROR
732,R4,2025-11-22 13:00:00,2025-11-22 13:04:33.133574,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up %OAM-3-LOST: Loss of signal on port Gi0/1 %SYS-4-CONFIG: Rollback initiated due to config inconsistency %LINK-3-UPDOWN: Interface Gi0/1 is down,LINK_DOWN
